hip,dist,x0,y0,z0,mag,absmag,vx,vy,vz,spect
234.0,647.6068,218.947,2.803,609.466,9.64,0.583,4.746309667348486e-06,1.0653373799777889e-05,-2.4834009405779632e-05,B
235.0,438.391,140.049,1.8,415.415,9.17,0.961,7.473826987498972e-06,-6.384660903524369e-06,-2.4922983536583188e-06,K
236.0,377.2049,377.128,4.857,-5.885,8.09,0.207,8.627422614469257e-06,3.2692368268935364e-05,-3.3243598803453965e-05,K
237.0,129.1498,99.608,1.285,-82.197,9.0,3.445,-9.398531748100104e-07,3.730777346797516e-05,-2.980122036339902e-05,G
238.0,57.4483,53.964,0.697,-19.692,6.25,2.454,3.2040914000867926e-06,2.7986966247933346e-05,2.1969451470368488e-05,F
239.0,278.3302,277.822,3.604,16.419,8.56,1.337,1.860786563184781e-05,1.0132824000019132e-05,-1.626078942271944e-06,F
241.0,390.8442,385.85,5.065,62.073,8.76,0.8,1.9893388418285444e-05,4.28783722092049e-05,-9.2042204279544e-06,K
242.0,125.9057,103.449,1.358,-71.755,7.76,2.26,-9.884310048464364e-06,1.3106809889407066e-05,4.108252653459513e-05,G
243.0,305.8104,149.683,1.968,-266.667,7.82,0.393,-3.1621610625816672e-06,-8.270503400096358e-06,-1.835730629797572e-06,K
244.0,330.6042,253.253,3.354,212.487,7.9,0.303,9.61943303837101e-06,2.2969643423539533e-06,7.72131824789508e-07,F
245.0,308.6018,305.708,4.075,-41.965,8.52,1.073,-4.69241384328702e-05,9.435859975391252e-05,1.1945032733167486e-05,K
246.0,58.9761,32.348,0.432,49.311,9.73,5.877,-4.008131189026542e-05,4.9938009277445926e-05,-3.5930208477258e-05,K
247.0,132.8564,131.466,1.756,19.09,9.19,3.573,-1.532195893906809e-05,-2.4712309157898903e-05,-3.469582024875344e-05,F
248.0,133.6371,132.235,1.767,19.224,8.1,2.47,-1.1657656517583577e-05,-2.410483060965391e-05,-3.407913748008049e-05,F
249.0,76.3084,64.799,0.876,40.29,8.75,4.337,-1.6691342400515974e-05,3.5722602172049685e-06,-1.3376800355293728e-05,F
250.0,249.3766,151.917,2.053,197.751,8.14,1.156,1.5929437487313082e-05,-9.50591431975957e-06,-1.213832136215453e-05,K
251.0,652.8145,590.333,7.989,-278.585,8.65,-0.424,6.658742134045677e-06,-9.136518273251e-05,-9.91130909505303e-05,K
253.0,154.0384,140.549,1.92,-63.009,6.46,0.522,2.2548294666170955e-05,4.297552786927775e-05,-1.2857273246693634e-05,K
254.0,172.9426,126.988,1.739,117.389,6.73,0.54,-1.2516717090859322e-05,2.769754465003211e-05,-1.6514416830067517e-05,A
255.0,91.7512,83.423,1.157,-38.177,7.96,3.147,3.132298480748748e-05,2.42091451078374e-05,-9.1909254428918e-06,F
256.0,224.7191,130.432,1.814,182.983,9.53,2.772,2.5234904339974975e-05,1.723234602344796e-06,-1.8004477848237466e-05,F
257.0,212.766,181.951,2.55,-110.258,8.87,2.23,1.1082904086415758e-05,1.9436245470363703e-05,-1.9829981566448424e-06,A
258.0,142.4864,135.839,1.91,42.97,6.59,0.821,-7.232471874054834e-06,4.102116506507543e-05,-4.048834297141275e-05,K
259.0,543.7125,358.657,5.045,408.611,8.65,-0.027,-4.970279031095376e-06,-4.399617364562203e-06,-7.365421724680843e-05,M
260.0,235.2594,133.56,1.905,-193.662,9.64,2.782,1.3279644695220876e-05,3.5410681368657895e-05,-3.64998474526325e-06,F
261.0,198.6752,182.018,2.607,-79.588,9.15,2.659,-4.636881713371694e-06,9.2042204279544e-06,-3.813717599764972e-05,F
262.0,259.6206,218.093,3.144,140.813,9.04,1.968,1.0820072458639729e-06,6.611902878978976e-05,-3.151934150995051e-06,F
263.0,29.2056,29.105,0.421,2.386,12.04,9.713,1.0380315260415235e-06,-3.447491895848253e-06,-1.2052415304826955e-05,M
264.0,321.0864,252.149,3.662,198.756,8.42,0.887,-2.2042062542633463e-05,-1.5575586346416169e-06,-1.981975465486181e-05,K
266.0,260.9401,255.262,3.722,-54.009,8.09,1.007,2.832854509492632e-07,-1.2543307060984524e-05,-8.307320281808177e-05,K
267.0,86.9015,86.665,1.264,-6.282,8.09,3.395,1.38063306419316e-06,-8.673443716609028e-06,-4.2042833532578375e-06,F
265.0,769.5642,331.56,4.835,-694.459,9.06,-0.371,-1.194707811548481e-05,-6.498179622135806e-06,-2.960384096977733e-05,K
268.0,775.0452,398.223,5.851,664.89,8.18,-1.267,2.6324070423949582e-06,-1.5806714548273687e-05,-1.2212977816736829e-05,K
269.0,306.0067,280.436,4.122,122.387,8.77,1.341,-2.8178209494603065e-05,-1.6553279094096655e-05,-2.2617837664959942e-05,G
270.0,200.0079,57.887,0.859,191.446,7.36,0.855,-5.871269941876245e-06,-2.0832218901936792e-05,-1.3089424139709815e-05,A
271.0,208.7938,168.974,2.515,-122.623,9.16,2.561,1.5103103031114508e-05,2.279169516193242e-05,-3.0639827113501536e-06,A
272.0,445.0373,398.528,5.951,-197.985,8.82,0.578,-3.64998474526325e-06,2.705018114659932e-05,4.276894425522812e-06,G
274.0,1225.1262,543.897,8.137,1097.745,6.24,-4.201,-1.6112499204713507e-05,-2.6504064067874025e-05,-4.025619207839656e-05,B
275.0,168.3502,147.225,2.204,-81.619,9.44,3.309,-7.681433292707277e-06,-2.007235937105122e-05,-1.4398468822796668e-05,F
276.0,58.1734,54.424,0.815,20.53,7.49,3.666,1.5656378947950432e-05,1.6379421597124182e-05,-4.2155329560031146e-05,G
277.0,66.0984,53.298,0.8,-39.086,6.96,2.859,1.8491278839760387e-05,2.349223860561561e-05,-1.155027394592411e-05,F
278.0,1257.7478,711.394,10.717,1037.175,7.94,-2.558,7.577118794523793e-06,-1.0570535815926296e-05,-5.087888514341459e-06,B
279.0,852.8577,395.637,5.965,755.514,8.69,-0.964,-3.846341447726277e-06,-6.773283543815777e-06,2.067881522813755e-06,B
280.0,206.0498,123.09,1.861,165.233,8.15,1.58,-5.865133794924276e-06,-1.4917995931396758e-05,-1.659418674044312e-05,A
281.0,755.4326,432.6,6.616,619.267,8.45,-0.941,-3.167172249259109e-05,2.1279134938271908e-05,-1.527798321924564e-05,M
282.0,364.8612,344.144,5.265,121.082,7.92,0.109,-2.781004067748489e-05,2.781719951559552e-07,-6.616709527424686e-05,K
283.0,181.4437,177.22,2.713,38.829,7.45,1.156,7.394057077123367e-07,-1.2847046335107018e-05,-2.4759352951197333e-06,A
284.0,462.5756,189.396,2.904,-422.015,9.01,0.684,3.6977444223727466e-05,5.1063992243132346e-05,5.038799338725703e-05,G
285.0,356.9323,290.18,4.461,-207.79,8.55,0.787,-2.214842242313427e-05,9.789404308940568e-05,1.164538422367964e-05,K
286.0,432.0425,84.515,1.3,423.694,9.23,1.052,-1.931556791364164e-05,3.0178593400945157e-05,-8.600832644344056e-06,K
287.0,906.9978,882.83,13.651,-207.534,9.16,-0.628,1.4768683022232163e-05,8.444565435300563e-05,-5.165613042399741e-05,K
288.0,140.2107,103.606,1.608,94.458,7.9,2.166,2.3038163731169863e-05,6.663344244259654e-05,-2.055609228909816e-05,K
289.0,295.858,182.901,2.881,-232.531,8.68,1.325,-5.800704251928594e-06,8.242890738812496e-06,-4.460978834081899e-06,K
290.0,64.8088,55.49,0.876,-33.47,7.78,3.722,-9.16638085508392e-06,2.930521515144815e-05,-1.047031208237746e-05,F
291.0,681.9735,599.725,9.469,-324.543,8.21,-0.959,2.473787643686544e-05,3.7513334390866144e-05,-1.5071399605195998e-05,A
292.0,277.1567,93.389,1.481,260.945,8.11,0.896,1.8244810270522945e-06,1.3208056314114562e-05,3.5794190553156e-08,A
293.0,74.4192,40.347,0.645,-62.529,8.29,3.932,5.621733299162815e-06,9.122405135261471e-06,-1.4792204918881382e-05,F
294.0,148.1705,147.807,2.366,10.096,7.89,2.036,3.165229136057652e-06,-1.61339757190454e-05,-8.055738256777422e-06,F
295.0,296.3672,223.317,3.581,-194.808,9.67,2.311,-1.489958749054085e-05,1.8116973875690243e-05,-1.302090383207949e-05,F
296.0,40.2716,35.422,0.571,-19.152,8.24,5.215,-4.274849043205487e-06,5.48285183981657e-05,-2.9705087394484832e-05,G
297.0,132.4674,87.873,1.418,99.115,6.8,1.189,3.268520943082473e-06,-1.5984662809880807e-05,-5.053117014946965e-06,A
298.0,337.8153,328.623,5.317,78.088,8.18,0.537,4.051902370617259e-06,4.391026758829446e-05,-1.3610996630627232e-05,K
299.0,108.6957,48.322,0.788,-97.361,8.44,3.259,-9.15308587002132e-07,-3.2143183116734085e-06,-4.806648445709519e-07,F
301.0,95.1699,90.835,1.482,-28.358,4.55,-0.342,-6.306936375466087e-06,1.1600385812698528e-05,-2.434004957614608e-06,B
300.0,131.0069,97.308,1.588,87.701,7.45,1.864,-5.954107925727835e-06,4.795398842964242e-05,3.846341447726277e-06,A
302.0,290.3288,114.765,1.933,266.676,6.31,-1.004,1.3708152290700084e-05,1.2878749761025528e-05,6.422500476394848e-06,M
303.0,252.2293,135.955,2.3,212.44,8.15,1.141,-1.7142349201485737e-05,3.893385241024711e-05,-2.2475683593905983e-05,A
304.0,184.6849,170.853,2.892,70.068,8.27,1.938,6.95429987889888e-07,2.935123625358792e-07,-6.998275598721328e-06,A
305.0,46.9043,41.256,0.7,-22.304,7.66,4.304,-2.252988622531505e-06,2.0116335090873677e-05,-3.5364660266518128e-06,G
306.0,74.7384,39.787,0.677,-63.264,8.59,4.222,-1.8998533654456545e-05,5.412183880753053e-05,-1.1368234919682343e-05,G
308.0,77.8412,75.392,1.295,19.331,7.09,2.634,-4.452797304812607e-06,3.010700501983884e-05,-9.265581897474096e-06,F
309.0,326.054,229.357,3.947,-231.713,8.54,0.974,-2.1569579227331805e-05,1.243899256280104e-05,5.282199834487163e-06,A
311.0,121.2908,96.891,1.67,72.944,8.44,3.021,3.845318756567616e-07,8.762417847412588e-06,1.2632281191788082e-05,F
310.0,87.0695,63.47,1.094,-59.594,9.58,4.881,-4.536248903359393e-05,4.407901162947362e-05,-3.147332040781074e-05,G
312.0,3045.0651,1471.238,25.413,2665.94,8.59,-3.828,7.40223860639266e-06,-1.192048814535961e-05,-4.485625691005643e-05,B
313.0,102.3541,68.312,1.182,-76.213,8.01,2.959,8.59060573275744e-08,1.1674019576122162e-05,2.587408631413848e-07,F
314.0,185.34,173.057,2.995,66.28,8.29,1.95,-1.487402021157431e-05,-2.7522664461900976e-05,-3.998926968598588e-05,G
315.0,144.3001,46.308,0.802,-136.665,9.62,3.824,-2.233352952285202e-05,4.713583550271314e-06,-7.540301912811976e-06,F
316.0,187.2067,182.988,3.197,39.388,7.26,0.898,2.620134748491019e-06,1.5818986842177626e-05,-1.345452488335201e-05,F
317.0,176.3925,29.427,0.515,-173.92,7.91,1.678,-1.1228126230945704e-05,4.747332358507147e-05,-3.20388686185506e-05,F
318.0,521.9003,407.842,7.187,-325.566,9.45,0.862,3.206239051519982e-05,-1.8055612406170547e-05,-3.3956414541041106e-05,G
319.0,2936.98,1368.558,24.266,2598.521,8.19,-4.15,-5.565485285436427e-06,-2.1559352315745183e-05,-6.622129790565592e-05,O
321.0,78.0344,70.189,1.266,-34.077,8.93,4.469,-3.74611771417744e-06,4.182806838925944e-05,-1.809652005251701e-05,G
322.0,248.0262,135.349,2.445,207.826,7.65,0.678,-2.231409839083745e-05,-1.8998533654456545e-05,-5.2152135635948285e-05,G
324.0,136.8377,130.528,2.375,41.004,8.53,2.849,1.0145096293923072e-06,-3.5428067118355145e-05,-1.1666860738011532e-05,F
323.0,200.4394,129.166,2.351,153.253,7.38,0.87,-1.937999745663732e-06,-8.605946100137362e-06,-1.8959671390427404e-05,K
325.0,68.4932,53.13,0.968,43.215,8.56,4.382,1.862729676386238e-05,3.700096612037669e-05,-2.3729502954425103e-05,F
326.0,1126.1234,1104.246,20.139,219.973,8.76,-1.498,-2.2816239749740293e-06,-3.41241358910616e-05,-2.7420395346034815e-05,M
327.0,315.5019,314.284,5.74,-27.092,9.56,2.065,2.1342541790108928e-05,3.731288692376848e-05,-3.0793230787300776e-06,F
328.0,259.5516,224.434,4.112,-130.305,7.09,0.019,1.5498884509516547e-05,2.298805186439545e-05,-5.171749189351711e-06,B
329.0,111.6071,109.845,2.017,-19.651,9.83,4.592,4.915053708527649e-06,7.787793173208084e-05,3.5466929382384286e-05,G
330.0,725.6539,337.395,6.225,642.417,5.9,-3.404,-1.0261683086010494e-05,-3.4812407040840863e-06,-2.1642190299596777e-05,A
332.0,133.4966,110.112,2.039,-75.449,8.41,2.783,-2.0251330323817e-05,4.334983283334789e-05,-5.3691285829734e-06,F
333.0,274.7253,262.073,4.863,-82.268,9.05,1.856,-1.5942732472375682e-05,-1.8239696814729635e-05,-1.7714033559177572e-05,A
334.0,2081.8151,1035.847,19.235,1805.714,8.79,-2.802,2.0885398842187197e-05,-5.0135388671067614e-05,-1.1446982138899288e-05,B
335.0,223.6314,216.874,4.036,54.41,8.88,2.132,-6.086035085195181e-06,2.3303040741263214e-05,-3.9224296699307005e-05,A
336.0,334.2528,140.428,2.615,303.312,7.59,-0.03,-2.3464625944331748e-05,1.9536469203912544e-05,-4.885395664926463e-06,K
337.0,78.7402,70.81,1.319,-34.413,9.6,5.119,-3.075130044979565e-05,-5.275756880187596e-05,-6.529780778938449e-05,G
339.0,282.6813,144.231,2.691,-243.102,8.55,1.294,-4.903804105782372e-06,2.924385368192845e-05,-4.792330769488257e-06,A
340.0,77.4593,55.721,1.044,-53.797,8.11,3.665,-1.4020073094091872e-05,1.7764145425951991e-06,-1.4487442953600223e-05,F
341.0,601.8411,552.852,10.398,-237.611,9.44,0.543,-7.373603253950135e-07,-2.925919404930837e-06,-9.445575541398538e-06,G
342.0,119.247,111.625,2.102,-41.895,9.6,4.218,-8.810484331869683e-06,1.758415178202755e-05,-2.9202946035581988e-05,G
343.0,104.9443,100.59,1.901,-29.857,5.78,0.675,1.6138066483680046e-05,2.5111158709776923e-05,-3.726277505699406e-05,K
345.0,128.7995,112.336,2.127,-62.971,6.38,0.83,2.560614123056914e-05,1.8438098899509982e-05,-1.226718044814589e-05,A
346.0,174.2785,102.643,1.949,-140.832,8.8,2.594,-9.912945400906888e-06,5.2254404751814447e-05,4.079515031901122e-05,K
347.0,404.882,236.368,4.492,328.693,7.79,-0.247,6.73748935326262e-06,1.575762537265793e-05,-5.060275853057597e-06,B
348.0,57.9302,56.445,1.074,12.989,8.6,4.785,1.0606330006479454e-05,8.941388800178368e-05,3.11787853541162e-05,G
349.0,234.1905,204.03,3.901,-114.899,7.77,0.922,6.523746901102346e-06,2.1769004003270816e-05,-1.830617174004264e-07,B
351.0,47.8932,32.615,0.628,-35.066,9.8,6.399,1.349952329433312e-06,6.798850822782316e-05,9.234901162714246e-06,K
354.0,539.2106,333.172,6.533,423.913,9.22,0.561,-1.3318506959250016e-05,3.991563592256224e-06,-4.062027013088009e-05,K
355.0,607.64,597.331,11.735,-110.833,4.99,-3.928,-4.842135828915077e-05,-1.824890103515759e-05,-2.6555198625807105e-05,K
356.0,90.8265,90.139,1.771,-11.014,8.43,3.639,-5.512305345186024e-07,-1.875001970290177e-05,-7.521893471956068e-06,G
357.0,92.5661,27.217,0.536,-88.473,7.33,2.498,-1.20299160993364e-05,3.943497107799129e-06,-1.9120233902337277e-05,F
358.0,448.3623,105.815,2.105,-435.692,8.93,0.672,3.467638911673886e-05,3.259521260886251e-05,1.679258882522347e-05,G
360.0,245.6027,76.009,1.52,233.54,9.26,2.309,-1.5547973685132303e-05,-5.5777575793403655e-06,-4.200397126854924e-05,K
359.0,56.4972,12.828,0.257,-55.021,9.09,5.33,-5.031640500615072e-06,4.8518513949223625e-05,-9.470120129206416e-07,G
361.0,375.287,117.845,2.361,-356.297,8.73,0.858,3.293065530890352e-07,1.9453631220060956e-05,-1.6795656898699455e-05,K
362.0,449.7919,424.069,8.517,-149.684,9.18,0.915,-1.3509750205919736e-05,-2.798594355677468e-05,-2.364359689709753e-05,K
364.0,471.4614,453.356,9.117,-129.076,9.26,0.893,-8.641740290690518e-06,-1.1450050212375272e-05,-2.519399669362852e-05,K
365.0,386.1004,286.453,5.762,258.815,6.11,-1.824,1.034963452565539e-05,-2.2146377040816948e-05,-2.3166000126002563e-05,B
366.0,574.7155,491.652,9.891,-297.453,8.94,0.143,-1.5248325175644456e-05,3.4241745374307686e-05,4.41086696730748e-06,K
367.0,392.6556,59.074,1.192,-388.184,9.13,1.16,-2.393097311268144e-07,2.0903807283043105e-06,5.995015572074299e-06,A
368.0,281.6313,281.204,5.675,14.431,7.9,0.652,-1.6644298607217537e-05,2.752982330001161e-05,1.0513265111041248e-06,K
369.0,517.52,449.343,9.09,256.585,9.34,0.77,2.8862389879747677e-05,-7.69575096892854e-06,-4.092810016963723e-06,K
370.0,329.8038,204.89,4.147,-258.405,7.13,-0.461,2.029632873479811e-05,1.502844657653221e-05,1.024634271863057e-05,K
373.0,466.1711,461.327,9.389,-66.368,8.72,0.377,-1.3744969172411904e-06,6.042059365372733e-06,-4.111422996051364e-05,K
372.0,215.5858,72.289,1.472,-203.1,7.46,0.792,-2.170048369564049e-05,8.866016461785008e-05,2.1374245216027435e-06,K
374.0,218.2366,180.322,3.673,122.872,7.02,0.325,-5.082775058548152e-07,-2.079437932906631e-05,-3.804922455800482e-05,K
376.0,179.2115,178.014,3.64,20.357,8.37,2.103,6.732375897469312e-06,-5.951960274294645e-05,-4.8227046969005065e-05,K
378.0,105.6977,102.091,2.088,27.295,7.37,2.25,5.301630966501734e-06,3.9997451215255176e-06,-2.0868013092489943e-05,F
377.0,179.2008,57.036,1.167,-169.878,5.59,-0.677,-1.2313201550285664e-05,2.6061238796173556e-05,-7.189518845391047e-07,B
379.0,96.5775,37.47,0.768,89.009,5.68,0.756,-2.25257954606804e-05,4.428764062584059e-05,-2.289294158663992e-05,K
380.0,130.9206,125.127,2.573,38.43,8.56,2.975,-8.99354604927011e-06,4.551589270739317e-05,-1.4303358545041135e-05,G
381.0,344.9083,214.505,4.438,270.055,8.72,1.031,-7.147588507885922e-06,1.7001217821590435e-05,-2.5098886415872987e-05,A
382.0,168.4933,142.294,2.951,-90.186,9.06,2.927,1.362735968916582e-05,-1.6728159282227788e-05,-1.7857210321390195e-05,F
383.0,194.1013,194.059,4.027,0.191,8.82,2.38,9.567275789279268e-06,7.332695607603672e-06,4.695175109415406e-06,F
384.0,267.1292,266.975,5.559,7.165,8.18,1.046,7.2478122414347584e-06,-2.824775249339205e-05,-2.558773278971323e-05,F
385.0,91.3672,71.812,1.498,56.469,9.39,4.586,1.6859063750536475e-05,1.1023587999213384e-05,-2.1732187121559e-05,G
386.0,1074.7779,399.247,8.391,997.837,9.1,-1.057,5.213679526856837e-06,-7.041228627385116e-06,-2.026973876467291e-06,B
387.0,1128.961,879.817,18.554,707.2,8.46,-1.803,2.2713970633874134e-06,-1.975634780302479e-05,-2.6831325238645736e-05,F
388.0,248.9944,247.379,5.226,27.827,9.15,2.169,1.169140532581941e-05,-1.1739471810276504e-05,-1.2855227864376312e-05,A
391.0,124.7699,89.776,1.899,86.627,8.18,2.699,1.3534294793727614e-05,-5.581439267511548e-05,-1.280307061528457e-05,G
389.0,232.6762,202.199,4.277,-115.045,8.28,1.446,4.252349837714933e-06,2.191218076548344e-05,1.1024610690372048e-06,A
392.0,98.6179,85.312,1.812,49.437,7.93,2.96,6.926687217615016e-06,3.322825843607404e-05,-1.3170216741244084e-05,F
393.0,350.5844,215.876,4.591,276.199,9.21,1.486,-8.191756180879415e-06,3.8736473016625424e-05,5.75877391442347e-06,K
395.0,236.1787,203.959,4.351,-119.004,8.31,1.444,3.17034259185096e-08,2.099789486963997e-05,3.417833852247067e-06,A
394.0,39.185,32.224,0.689,22.285,6.09,3.124,-8.592651115074761e-06,0.000145957459473,1.942499586761843e-05,G
396.0,347.2507,294.429,6.294,-183.998,7.83,0.127,4.071435771747696e-05,2.4166192079173606e-06,-6.823906756169525e-05,K
397.0,397.5895,243.361,5.205,314.365,8.72,0.723,4.249281764238948e-06,2.304327718696317e-05,-3.671461259595144e-06,A
398.0,426.9098,222.804,4.78,364.126,6.61,-1.542,9.529436216408787e-06,1.668316087124668e-05,7.139406978616629e-06,B
399.0,200.0,178.713,3.848,89.704,6.25,-0.255,-6.003197101343591e-07,0.0001089186537797,-1.4877088285050294e-05,K
401.0,589.7222,329.206,7.093,489.229,8.66,-0.193,-2.860467170776495e-06,-5.582871035133674e-06,-1.7957434054939033e-05,K
400.0,26.3645,24.214,0.522,10.416,7.82,5.715,6.324322125163335e-06,4.905849488099695e-05,2.138447212761406e-06,G
402.0,123.1719,52.468,1.131,111.432,8.15,2.697,-1.3006586155858228e-05,-5.199361850635574e-06,-2.0899716518408456e-05,F
403.0,86.8741,82.519,1.782,-27.103,8.97,4.276,-9.429212482859952e-07,-7.687569439659247e-06,-4.134638085352983e-05,G
405.0,914.2748,572.995,12.398,712.335,8.15,-1.655,5.113455793308e-08,3.314542045222245e-06,-1.9441358926157017e-05,K
404.0,73.3176,51.218,1.108,52.449,7.47,3.144,4.2993936310133655e-06,6.588176444098027e-06,-2.877750651357876e-05,F
406.0,647.9893,578.63,12.565,291.409,8.63,-0.428,-4.3464374243118e-05,7.031819868725428e-05,-9.51102777555288e-06,M
407.0,44.2835,14.988,0.326,-41.669,8.13,4.899,-1.5492748362564575e-05,1.0964271912011011e-05,-1.877456429070965e-05,G
408.0,288.2094,154.951,3.368,242.989,8.23,0.931,8.304252208332192e-07,3.0570284114712544e-05,-5.282199834487163e-06,G
409.0,106.5281,35.565,0.774,-100.413,8.41,3.273,-2.34605351796971e-06,6.504315769087776e-07,-3.526341384181063e-05,F
410.0,168.0672,148.804,3.26,78.059,6.47,0.343,1.1411187948346132e-05,6.818793300376217e-05,7.220199580150895e-07,G
411.0,830.56,693.543,15.214,456.723,9.83,0.233,-2.84062696229846e-05,-1.965612406947595e-06,-1.9152960019414444e-05,K
412.0,154.321,61.479,1.35,141.54,8.64,2.698,-7.762225894241544e-07,3.252771499239085e-05,2.65899701252016e-08,F
413.0,50.9637,41.213,0.907,-29.967,7.73,4.194,1.1873444352061177e-05,5.217668022375616e-05,9.803517446930096e-06,G
414.0,446.2505,224.229,4.941,-385.793,8.64,0.392,-2.233455221401068e-05,-2.455481471946501e-06,1.0568490433608973e-05,G
415.0,137.1563,135.328,2.986,22.118,8.94,3.254,-1.3405435707736253e-05,6.7620339410704985e-06,-2.1066415177270297e-05,F
416.0,112.0586,112.013,2.473,2.029,8.84,3.593,-6.299777537355456e-07,5.943881014141218e-05,-2.677814529839533e-05,G
417.0,144.3481,144.307,3.189,-1.267,6.32,0.523,1.4218475178872224e-05,3.198466598714154e-05,-3.76370800210642e-05,K
418.0,211.2529,101.378,2.257,185.324,5.8,-0.824,-2.132311065809436e-06,1.5299459733577535e-05,1.109619907147836e-06,B
419.0,183.2854,134.952,3.012,-123.986,8.97,2.654,6.07274010013258e-06,-5.714491387253422e-05,-3.345734125561424e-05,G
420.0,42.2803,25.936,0.58,-33.386,7.53,4.399,1.3254077416254335e-06,-2.2673062987527677e-05,-4.443388546152919e-05,G
422.0,312.5,117.843,2.647,289.417,7.41,-0.064,9.68897603716e-06,1.1022565308054723e-05,-4.04576622366529e-06,K
423.0,150.9573,130.264,2.93,76.228,7.8,1.906,5.83547575132309e-06,-2.6825189091693768e-05,-2.425618890113583e-05,F
424.0,158.3868,111.519,2.513,112.443,6.71,0.711,3.836114536139661e-06,-2.1240272674242767e-05,-1.8489233457443063e-05,A
425.0,71.4645,32.608,0.735,-63.587,8.14,3.87,5.926495264443971e-06,2.1808888958458615e-05,3.2910201485730285e-06,G
427.0,371.1832,267.609,6.034,-257.149,8.73,0.882,-1.495788088658456e-05,8.105543316204244e-05,1.7201665288688113e-05,K
426.0,149.7896,129.254,2.914,75.644,9.37,3.493,8.435156676640875e-06,-2.746539375701593e-05,-2.4395274898713804e-05,F
429.0,88.595,88.495,1.997,3.706,8.69,3.953,-1.5688082373868942e-05,1.7841869954010276e-05,-1.846673425195251e-05,G
430.0,178.0224,150.157,3.389,-95.569,7.1,0.848,-2.4567087013368957e-05,-5.56701932217442e-05,-5.140148032549068e-05,K
428.0,11.5035,8.02,0.181,8.245,9.95,9.646,4.387345070658264e-06,4.8671917623022864e-05,-6.46852157853462e-06,M
